id,texte_df_results,texte_df_final
6935c1bdcd04d08be7470136,"Maison Inachevée Au Cœur de El Halfaouine
IMMOBILIÈRE JOUINI Vous Propose, Au Cœur Vivant De El Halfaouine Et Bab Souika, Dans L’authentique Esprit Tunisien d’El Rbat, Une Maison Inachevée À Fort Pote...","Maison Inachevée Au Cœur de El Halfaouine
IMMOBILIÈRE JOUINI Vous Propose, Au Cœur Vivant De El Halfaouine Et Bab Souika, Dans L’authentique Esprit Tunisien d’El Rbat, Une Maison Inachevée À Fort Potentiel.
Sur 50 m² et deux niveaux, seule la cuisine et la salle d’eau au rez-de-chaussée sont finalisées, vous laissant toute liberté pour concevoir l’intérieur à votre goût. Pas encore de séparations, juste un espace brut prêt à devenir votre perle rare.

Idéalement située dans une ruelle accessible depuis Rue Al Afghani, à deux pas du café Sidi Amara, de la mosquée Sahab El Taba3, du théâtre national et de la poste de police.

Prix demandé : 95 000 DT

contactez-Nous Dès Maintenant (+216)55392444 - (+216)28283777

"
692eaaaa265523b710ee5b5c,"A vendre villa R+1 à Rades Melyene 93974823
À vendre une villa à radès méliane, style américain bâtis sur un terrain de 413 m2 à 2 mn de la gare , idéale pour tous usage professionnel ou résidentiel ....","A vendre villa R+1 à Rades Melyene 93974823
À vendre une villa à radès méliane, style américain bâtis sur un terrain de 413 m2 à 2 mn de la gare , idéale pour tous usage professionnel ou résidentiel . Papier en règle (titre foncier individuel)
"
6939471dcd04d08be7488b54,"maison à vendre de deux étages 
maison à vendre de deux étages séparée, s+2 chaque 'une à Mhamdia
cité fatouma bourguiba, route de klideya
tel: 99 586 427
","maison à vendre de deux étages 
maison à vendre de deux étages séparée, s+2 chaque 'une à Mhamdia
cité fatouma bourguiba, route de klideya
tel: 99 586 427
"
673362ea0d8480a1e00c85b5,"A Vendre Villa au Bardo
💒💒Immo Ezemzmi vous propose à la vente 💒💒
🎈Une Villa de Haut Standing au Bardo
🎈Emplacement :Le Bardo -Cité  Skik
🎈Superficie du terrain : 327m²
🎈Composition :
-Au RDC: Une Bel...","A Vendre Villa au Bardo
💒💒Immo Ezemzmi vous propose à la vente 💒💒
🎈Une Villa de Haut Standing au Bardo
🎈Emplacement :Le Bardo -Cité  Skik
🎈Superficie du terrain : 327m²
🎈Composition :
-Au RDC: Une Belle  Jardin  avec Piscine  +Salon Open Space +Cuisine +Salle
de Bain +
-Au Premier : 2 Chambres à Coucher +Suite
parentale avec jacuzzi + Grand Terrasse
🎈Prix :1 150 000 Négociable
Pour info ligne n'hésitez pas de nous contacter sur le
📲📲 71 581 518📲📲
📲📲 22 608 139📲📲
📲📲 28 623 456📲📲"
69394907cd04d08be7488ca3,"Marsa grande maison à rénover sur 2 niveau à vendre 
Marsa grande maison à rénover sur 2 niveau à vendre 
Prix : 1.75 Millions de TND. 
Superficie du terrain : 637 m2
A vendre spacieuse maison de 2 ét...","Marsa grande maison à rénover sur 2 niveau à vendre 
Marsa grande maison à rénover sur 2 niveau à vendre 
Prix : 1.75 Millions de TND. 
Superficie du terrain : 637 m2
A vendre spacieuse maison de 2 étages avec grand jardin et garage, elle se trouve dans un quartier résidentiel sur un angle de rues. Pas de vis à vis. La maison a beaucoup de potentiel mais demande une sérieuse rénovation !
Bon emplacement, facile d'accès et proche de tout.



Contact 22.99.60.60"
6939a5edcd04d08be748c43c,"a vendre VILLA MODERNE AVEC STUDIO – Titre Individuel & Conforme – KSAR SAÏD
À vendre à Ksar Saïd, villa parfaitement conforme et avec un titre de propriété individuel. Aucune formalité complexe à pré...","a vendre VILLA MODERNE AVEC STUDIO – Titre Individuel & Conforme – KSAR SAÏD
À vendre à Ksar Saïd, villa parfaitement conforme et avec un titre de propriété individuel. Aucune formalité complexe à prévoir.

Cette propriété spacieuse de 180m² est bâtie sur un terrain de 500m² clôturé et se compose de :

· Une villa principale lumineuse (180m²)
· Un studio indépendant de 20m² (idéal pour invités ou investissement)
· Jardin
. Garage

· Situé En face de la Salle des Fêtes Militaire, rue de Monastir. Quartier calme et sûr.
· Tranquillité absolue pour l'acheteur : Titre individuel et tous les papiers en règle.
· Grand terrain de 500m² offrant intimité et potentiel.

Idéale pour une famille recherchant un achat serein, sans surprises administratives, dans un excellent emplacement."
68e3fc1f6c505afdc05fc112,"villa S+5  en vente à la soukra
Cette villa érigée sur deux niveaux, elle est Implantée sur un terrain de 486m², elle se compose de deux étages, répartis comme suit :
Vous trouverez un vaste salon lum...","villa S+5  en vente à la soukra
Cette villa érigée sur deux niveaux, elle est Implantée sur un terrain de 486m², elle se compose de deux étages, répartis comme suit :
Vous trouverez un vaste salon lumineux, un séjour, ainsi qu’une cuisine ouvrant directement sur la terrasse,. Ce niveau comprend également une salle d’eau pour les invités et une chambre de service
L’étage dispose de trois chambres à coucher, toutes équipées de placards intégrés. Une salle de bain commune dessert ces pièces. Ce niveau bénéficie également d’une grande terrasse offrant une vue dégagée,
"
69398de6cd04d08be748b6b7,"منزل
منزل بمعتمدية دوار هيشر، منوبة
مساحة جملية 160 متر مربع
مساحة مغطاة 135 متر مربع (طابق ارضي مكتمل وجاهز للسكن وطابق علوي غير مكتمل)
بالنسبة للسعر ومزيد التفاصل الرجاء الاتصال بالرقم 29056261","منزل
منزل بمعتمدية دوار هيشر، منوبة
مساحة جملية 160 متر مربع
مساحة مغطاة 135 متر مربع (طابق ارضي مكتمل وجاهز للسكن وطابق علوي غير مكتمل)
بالنسبة للسعر ومزيد التفاصل الرجاء الاتصال بالرقم 29056261"
691d9971265523b710e79094,"S+3 direct promoteur en vente 
Cet appartement en direct promoteur est situé au deuxième étage au sein d'une résidence sécurisée et gardée à La Soukra.
Dès l'entrée, un salon vous accueille, accompagn...","S+3 direct promoteur en vente 
Cet appartement en direct promoteur est situé au deuxième étage au sein d'une résidence sécurisée et gardée à La Soukra.
Dès l'entrée, un salon vous accueille, accompagné d'une salle à manger.
La cuisine, ouverte sur le salon dans un style américain, est aménagée et donne accès à un séchoir.
Un point d'eau pour les invités est également disponible.
La partie nuit se compose de trois chambres à coucher, dont une suite parentale, chacune avec dressing, qui partagent une salle de bain commune.
L'appartement est équipé d'un chauffage central.
Une place de parking en sous-sol est incluse."
69393c188914daae5198fb28,"MAISON MNIHLA
Un maison de 02 étages séparés, titre bleu sis à Cité el joumhouriya, el mnihla (prés de la pharmacie de la route de chinois en face de la salle des fêtes El Yasmine), chaque étage est c...","MAISON MNIHLA
Un maison de 02 étages séparés, titre bleu sis à Cité el joumhouriya, el mnihla (prés de la pharmacie de la route de chinois en face de la salle des fêtes El Yasmine), chaque étage est composé d'un cuisine , salle de bain, 02 chambres a coucher avec grand placard, un grand salon et une salle à manger, un garage pour la voiture, une hall et un balcon"
69398fdecd04d08be748b7c9,"A vendre à Marsa ville ""RDC"" 
A vendre ""RDC"" d'une villa sise à Marsa ville juste derrière l'Hôpital de la Sûreté Nationale, à côté du collège Fadhel Ben Achour, palais el Abdellya et dans un emplacem...","A vendre à Marsa ville ""RDC"" 
A vendre ""RDC"" d'une villa sise à Marsa ville juste derrière l'Hôpital de la Sûreté Nationale, à côté du collège Fadhel Ben Achour, palais el Abdellya et dans un emplacement bien mouvementé. 

S+3, SDB, une cuisine et un grand terrasse par derrière.

Elle pourrait être à part habitation, agence, société ou même garderie etc...

N.B: Ma propre propriété. 

Le prix est légèrement discutable."
6939a553cd04d08be748c3f2,"A vendre villa S+3 a Raoued 
l'agence Bestimmo vous propose a la vente une villa de 200m²,   bâtie 100m² situé a raoued 
se compose comme suit : un hall d'entrée ,un salon salle a manger , deux chambr...","A vendre villa S+3 a Raoued 
l'agence Bestimmo vous propose a la vente une villa de 200m²,   bâtie 100m² situé a raoued 
se compose comme suit : un hall d'entrée ,un salon salle a manger , deux chambres a coucher , cuisine équipée et salle de bain
titre disponible a l'agence
tél & WhatsApp 54 331 173"
6937fe5b8914daae51987338,"Villa standing à un bon prix 
Une belle villa nouvelle construction 2020 à un très bon prix terrain superficie 388m2 bâti 300m2 (rez de chaussée et 1er étape)
Garage jardin et terrasse, 4 chambres, gr...","Villa standing à un bon prix 
Une belle villa nouvelle construction 2020 à un très bon prix terrain superficie 388m2 bâti 300m2 (rez de chaussée et 1er étape)
Garage jardin et terrasse, 4 chambres, grand salon, 2 toilettes avec douche et salle de bain 
Chauffage central près installer 
Installation conduite climatiseur dans tous les chambres 
Électricité gratuit photovoltaïque 
Chauffe-eau installé (Soleil)
La maison est près de toute les commodités permis de bâtir 
Titre foncier 
Au prix de 440000 dinars 
Tel: 94594602"
69385548cd04d08be7483737,"a louer maison S + 3 duplexe , SE , S de bain, cuisine.  parking intérieur près de gare Borj cedreya.
a louer maison S + 3 duplexe , SE , S de bain, cuisine.  parking intérieur près de gare Borj cedre...","a louer maison S + 3 duplexe , SE , S de bain, cuisine.  parking intérieur près de gare Borj cedreya.
a louer maison S + 3 duplexe , SE , S de bain, cuisine.  parking intérieur près de gare Borj cedreya. place de parking 2 voitures , climatiseur chaud et froid.  téléphone 53147988"
691319b8265523b710e2749f,"🏠Villa jumelée S+4 avec jardin à La Soukra
📍Emplacement : La Soukra
📐Superficie terrain : 305 m² 
📐Superficie bâtit : 350 m.
🏘️ Typologie : S+4.
 
🚪Composition :
✔️Rez de chaussée :
Salon.
Salle d'eau...","🏠Villa jumelée S+4 avec jardin à La Soukra
📍Emplacement : La Soukra
📐Superficie terrain : 305 m² 
📐Superficie bâtit : 350 m.
🏘️ Typologie : S+4.
 
🚪Composition :
✔️Rez de chaussée :
Salon.
Salle d'eau invités.
Cuisine équipée de plaque, hotte et four. 
Une chambre séjour. 

✔️A l'étage :
Deux chambres a coucher avec dressing qui partagent une salle de bain.
Suite parentale avec dressing et salle de bain.

❄️Climatiseurs : Split système.
💥Chauffage central.
🚘Place de parking abrité.
🌳Jardin.

💰Prix : 850.000 Dinars
 
#Réf: SK 252/25.
☎️Pour plus d'informations, veuillez contacter le 25 555 067"
6938324f8914daae519898bc,"A vendre duplex s+4
A vendre duplex s+4
Borj louzir en face carrefour market 3al kayes
Citè issaha (residence semiramis les duplex juste en face carrefour)
Prix negociable
بجاااه ربي الي يتصل اكون جاد...","A vendre duplex s+4
A vendre duplex s+4
Borj louzir en face carrefour market 3al kayes
Citè issaha (residence semiramis les duplex juste en face carrefour)
Prix negociable
بجاااه ربي الي يتصل اكون جاد
فرصة دار كبيرة 
خير من حسرة البرتمان
معناها السوم معقول
حتي كان فاها  تصليح ديمااا رابح
مرحبا
Propretaire"
69381969cd04d08be7480d0c,"Appartements + locaux commerciaux
Je mets en vente le lot en totalité, ci-dessous les détails:
Adresse : 94 lotissement tiba 7 solimon riadh
Superficie terrain : 291 m2
Rez-de-chaussée : 3 locaux comm...","Appartements + locaux commerciaux
Je mets en vente le lot en totalité, ci-dessous les détails:
Adresse : 94 lotissement tiba 7 solimon riadh
Superficie terrain : 291 m2
Rez-de-chaussée : 3 locaux commerciaux
1er étage : 2 appartements S+2
2ème étage : 1 appartement S+4.
3ème étage: un studio
Chauffage central et vidéo surveillance pré-installés
qqs minutes de la plage à pieds
Finitions non commencées

Tél: 97734396"
693825f28914daae51988f94,"A vendre Villa spacieuse et lumineuse dans un quartier calme
Villa située à Elmenzah 9A sur un angle de rue , offrant une belle luminosité et visibilité. La Villa est composée de 3 appartements. Le qu...","A vendre Villa spacieuse et lumineuse dans un quartier calme
Villa située à Elmenzah 9A sur un angle de rue , offrant une belle luminosité et visibilité. La Villa est composée de 3 appartements. Le quartier est calme et proche des écoles et transports en communs. Elle est pourvue de 3 garages.
Chaque appartement est constitué de 2 chambres à coucher, cuisine équipée, salle d´eau et WC séparé , salon et salle à manger..ainsi que le Chauffage central. 
Prix de vente : 1milliard 500 dinars.
"
69382d6f8914daae5198952b,"بيع منزل في برج الوزير أريانة 
للبيع منزل مميز يقع في برج الوزير – حي المنصورة، أريانة، على مساحة 180 متر مربع موزعة على طابقين، مع إمكانية قانونية لبناء طابق ثالث مستقبلاً.
يضمّ الطابق السفلي ديبو بم...","بيع منزل في برج الوزير أريانة 
للبيع منزل مميز يقع في برج الوزير – حي المنصورة، أريانة، على مساحة 180 متر مربع موزعة على طابقين، مع إمكانية قانونية لبناء طابق ثالث مستقبلاً.
يضمّ الطابق السفلي ديبو بمساحة 150 متر مربع وهو مُكترى حالياً ومستغلّ لفائدة صاحب تجارة خاصة، إضافة إلى قراج فارغ وغير مُكترى، مما يوفر فرص استعمال متعددة حسب الحاجة. 
أمّا الطابق العلوي فيتكون من شقة
 S+1 وأخرى S+3، 
مما يوفّر مساحات سكنية واسعة ومريحة للعائلات.

سعر المنزل كاملاً 340 ألف دينار، مع إمكانية شراء الطابق العلوي فقط بسعر 250 ألف دينار.
رقم الهاتف:23992933"
6938471ecd04d08be7482f68,"Belle maison à la nouvelle médina3 - 94332726
     À vendre une villa en R+1 située dans une zone résidentielle sélectionnée et proche de toute commodité à la nouvelle Médina 2.
Elle est composée d'un...","Belle maison à la nouvelle médina3 - 94332726
     À vendre une villa en R+1 située dans une zone résidentielle sélectionnée et proche de toute commodité à la nouvelle Médina 2.
Elle est composée d'un Réez de chaussée avec un grand salon une cuisine aménagée, trois chambres à coucher et une SDE 
Le 1er étage est composé de quatre chambres à coucher, d’un grand salon, d'une cuisine aménagée et d'une salle d’eau.
Un grand jardin et un garage sont aussi disponibles.
"
